# bifParam, maxAmp, minAmp, x1_last, x2_last, y_last
0.0,1.24999999999e-05,1.24999999999e-05,0.201008046474,0.200995546474,0.359103816749
0.01,1.2717579429e-05,1.2717579429e-05,0.201092673303,0.201079955724,0.359392902629
0.02,1.294321784e-05,1.294321784e-05,0.20117723734,0.201164294122,0.35968198069
0.03,1.31773705354e-05,1.31773705354e-05,0.201261738888,0.201248561518,0.359971050819
0.04,1.34205277766e-05,1.34205277766e-05,0.201346178271,0.201332757743,0.360260112907
0.05,1.3673218203e-05,1.3673218203e-05,0.20143055583,0.201416882612,0.360549166847
0.06,1.39360126639e-05,1.39360126639e-05,0.201514871931,0.201500935918,0.360838212539
0.07,1.42095285164e-05,1.42095285164e-05,0.20159912696,0.201584917432,0.361127249884
0.08,1.44944344603e-05,1.44944344603e-05,0.201683321335,0.201668826901,0.361416278791
0.09,1.47914559892e-05,1.47914559892e-05,0.2017674555,0.201752664044,0.361705299169
0.1,1.51013815503e-05,1.51013815503e-05,0.201851529932,0.20183642855,0.361994310933
0.11,1.54250695245e-05,1.54250695245e-05,0.201935545144,0.201920120075,0.362283314002
0.12,1.57634561557e-05,1.57634561557e-05,0.20201950169,0.202003738233,0.3625723083
0.13,1.61175645848e-05,1.61175645848e-05,0.202103400166,0.202087282602,0.362861293752
0.14,1.64885151701e-05,1.64885151701e-05,0.202187241221,0.202170752706,0.36315027029
0.15,1.68775373158e-05,1.68775373158e-05,0.202271025556,0.202254148019,0.363439237849
0.16,1.72859830694e-05,1.72859830694e-05,0.202354753937,0.202337467954,0.363728196368
0.17,1.7715342806e-05,1.7715342806e-05,0.202438427198,0.202420711855,0.36401714579
0.18,1.81672633839e-05,1.81672633839e-05,0.202522046253,0.20250387899,0.364306086061
0.19,1.8643569235e-05,1.8643569235e-05,0.202605612107,0.202586968538,0.364595017133
0.2,1.91462869616e-05,1.91462869616e-05,0.202689125865,0.202669979578,0.364883938962
0.21,1.9677674139e-05,1.9677674139e-05,0.20277258875,0.202752911076,0.365172851505
0.22,2.02402531839e-05,2.02402531839e-05,0.202856002116,0.202835761863,0.365461754727
0.23,2.08368513676e-05,2.08368513676e-05,0.202939367474,0.202918530622,0.365750648593
0.24,2.14706483011e-05,2.14706483011e-05,0.203022686508,0.203001215859,0.366039533076
0.25,2.21452325921e-05,2.21452325921e-05,0.20310596111,0.203083815878,0.36632840815
0.26,2.2864669787e-05,2.2864669787e-05,0.203189193411,0.203166328741,0.366617273795
0.27,2.3633584334e-05,2.3633584334e-05,0.203272385822,0.203248752238,0.366906129992
0.28,2.44572590378e-05,2.44572590378e-05,0.203355541083,0.203331083824,0.367194976731
0.29,2.53417565299e-05,2.53417565299e-05,0.203438662327,0.203413320571,0.367483814
0.3,2.62940687247e-05,2.62940687247e-05,0.20352175315,0.203495459081,0.367772641796
0.31,2.73223018953e-05,2.73223018953e-05,0.203604817707,0.203577495406,0.368061460117
0.32,2.84359079378e-05,2.84359079378e-05,0.203687860827,0.20365942492,0.368350268966
0.33,2.96459756635e-05,2.96459756635e-05,0.203770888158,0.203741242182,0.368639068351
0.34,3.09656011921e-05,3.09656011921e-05,0.20385390635,0.203822940749,0.368927858282
0.35000000000000003,3.24103636892e-05,3.24103636892e-05,0.203936923299,0.203904512935,0.369216638773
0.36,3.39989431347e-05,3.39989431347e-05,0.204019948447,0.203985949504,0.369505409845
0.37,3.57539321874e-05,3.57539321874e-05,0.204102993198,0.204067239266,0.36979417152
0.38,3.77029172226e-05,3.77029172226e-05,0.204186071447,0.20414836853,0.370082923825
0.39,3.98799387507e-05,3.98799387507e-05,0.204269200321,0.204229320382,0.370371666792
0.4,4.2327496195e-05,4.2327496195e-05,0.204352401172,0.204310073676,0.370660400455
0.41000000000000003,4.50993494381e-05,4.50993494381e-05,0.204435700982,0.204390601632,0.370949124855
0.42,4.82645127751e-05,4.82645127751e-05,0.204519134356,0.204470869844,0.371237840036
0.43,5.19130785995e-05,5.19130785995e-05,0.204602746438,0.204550833359,0.371526546046
0.44,5.61649296053e-05,5.61649296053e-05,0.204686597254,0.204630432325,0.37181524294
0.45,6.1183161614e-05,6.1183161614e-05,0.204770768431,0.20470958527,0.372103930778
0.46,6.71954828094e-05,6.71954828094e-05,0.204855373881,0.204788178398,0.372392609626
0.47000000000000003,7.45297271771e-05,7.45297271771e-05,0.204940577544,0.204866047817,0.372681279561
0.48,8.36756842587e-05,8.36756842587e-05,0.205026624283,0.204942948599,0.372969940673
0.49,9.53992021253e-05,9.53992020445e-05,0.205113896876,0.205018497674,0.373258593073
0.5,0.000110968579474,0.000110968576886,0.205203029094,0.205092060515,0.373547236914
0.51,0.000132647459836,0.000132647405208,0.205295151852,0.205162504392,0.37383587244
0.52,0.000164909517539,0.000164908346262,0.205392499684,0.205227590167,0.374124500121
0.53,0.000218003934582,0.000217977962052,0.205500190401,0.205282186466,0.374413121151
0.54,0.000321585546445,0.000320986732461,0.205633024815,0.205311439269,0.374701739919
0.55,0.000603105041415,0.000588682424024,0.205854546655,0.205251441614,0.374990385787
0.56,0.00205890855924,0.00169582132128,0.206659261408,0.204600352849,0.375279654638
0.5700000000000001,0.0179134968417,0.0092494170346,0.214327909527,0.196414412685,0.375624523579
0.58,0.0713998584427,0.0555380961595,0.236092543539,0.164692685096,0.3767236158
